city,source,page,title,url
Hue,hue_feedback,29,Di dời cột viễn thông tại 32/33 An Dương Vương,https://tuongtac.hue.gov.vn/phan-anh/di-doi-cot-vien-thong-tai-32-33-an-duong-vuong-a157876.html
Hue,hue_feedback,29,Dây điện và dây mạng sà vào mái tôn tại 12/61 Lê Thanh Nghị,https://tuongtac.hue.gov.vn/phan-anh/day-dien-va-day-mang-sa-vao-mai-ton-tai-12-61-le-thanh-nghi-a216243.html
Hue,hue_feedback,29,Cột biển báo giao thông hư hỏng tại 87 Đặng Huy Trứ,https://tuongtac.hue.gov.vn/phan-anh/cot-bien-bao-giao-thong-hu-hong-tai-87-dang-huy-tru-a216216.html
Hue,hue_feedback,29,Kiến nghị cắt tỉa cây tại Kiệt 59/7 Nguyễn Hữu Dật,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cat-tia-cay-tai-kiet-59-7-nguyen-huu-dat-a216212.html
Hue,hue_feedback,29,Thanh sắt chìa ra ở cột điện tại địa chỉ 67 Phạm Văn Đồng,https://tuongtac.hue.gov.vn/phan-anh/thanh-sat-chia-ra-o-cot-dien-tai-dia-chi-67-pham-van-dong-a216202.html
Hue,hue_feedback,30,Cây khô nằm chắn đường gây nguy hiểm tại ngã ba đình làng An Truyền,https://tuongtac.hue.gov.vn/phan-anh/cay-kho-nam-chan-duong-gay-nguy-hiem-tai-nga-ba-dinh-lang-an-truyen-a216062.html
Hue,hue_feedback,30,"Dây điện, viễn thông sà xuống mặt đường tại 321 Bùi Thị Xuân",https://tuongtac.hue.gov.vn/phan-anh/day-dien-vien-thong-sa-xuong-mat-duong-tai-321-bui-thi-xuan-a216061.html
Hue,hue_feedback,30,Trụ điện cạnh nhà 269 Chi Lăng bị sự cố,https://tuongtac.hue.gov.vn/phan-anh/tru-dien-canh-nha-269-chi-lang-bi-su-co-a215978.html
Hue,hue_feedback,30,"Kiểm tra điện sinh hoạt tại Thôn Trung Chánh, Xã Lộc An",https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-dien-sinh-hoat-tai-thon-trung-chanh-xa-loc-an-a215975.html
Hue,hue_feedback,30,Hộp điện (viễn thông) bị bung nắp tại kiệt 57 Bao Vinh,https://tuongtac.hue.gov.vn/phan-anh/hop-dien-vien-thong-bi-bung-nap-tai-kiet-57-bao-vinh-a215963.html
Hue,hue_feedback,30,Đèn tín hiệu giao thông bị lỗi tại nút giao Võ Chí Công- An Dương Vương,https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-bi-loi-tai-nut-giao-vo-chi-cong--an-duong-vuong-a215957.html
Hue,hue_feedback,30,"Kiến nghị cắt tỉa cây xanh che khuất cổng xóm 6, thôn Khuông Phò Đông",https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cat-tia-cay-xanh-che-khuat-cong-xom-6-thon-khuong-pho-dong-a215849.html
Hue,hue_feedback,30,Kiến nghị xử lý dây điện tại Kiệt 11 thôn Vĩnh Lương Khê,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-day-dien-tai-kiet-11-thon-vinh-luong-khe-a215846.html
Hue,hue_feedback,30,Kiến nghị khắc phục đèn THGT tại nút giao An Dương Vương - Hồ Đắc Di,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-khac-phuc-den-thgt-tai-nut-giao-an-duong-vuong---ho-dac-di-a215843.html
Hue,hue_feedback,30,Kiến nghị điều chỉnh lại hệ thống đèn đỏ khu vực Lê Duẩn,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dieu-chinh-lai-he-thong-den-do-khu-vuc-le-duan-a215794.html
Hue,hue_feedback,30,Dây mạng đường số 22 Trường Thi sà xuống đường,https://tuongtac.hue.gov.vn/phan-anh/day-mang-duong-so-22-truong-thi-sa-xuong-duong-a215726.html
Hue,hue_feedback,30,Đẩy nhanh thi công tại đường Đông Du,https://tuongtac.hue.gov.vn/phan-anh/day-nhanh-thi-cong-tai-duong-dong-du-a215722.html
Hue,hue_feedback,30,Kiến nghị sửa chữa các mối nối cầu Thanh Hà,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-cac-moi-noi-cau-thanh-ha-a215717.html
Hue,hue_feedback,31,Dây cáp viễn thông sà thấp gây nguy hiểm tại 29 Tôn Thất Tùng,https://tuongtac.hue.gov.vn/phan-anh/day-cap-vien-thong-sa-thap-gay-nguy-hiem-tai-29-ton-that-tung-a215702.html
Hue,hue_feedback,31,Lắp thêm biển cấm đỗ xe tại kiệt 4 Thanh Hải1,https://tuongtac.hue.gov.vn/phan-anh/lap-them-bien-cam-do-xe-tai-kiet-4-thanh-hai-a215654.html
Hue,hue_feedback,31,Sập miệng cống thoát nước tại 268 Lý Thánh Tông,https://tuongtac.hue.gov.vn/phan-anh/sap-mieng-cong-thoat-nuoc-tai-268-ly-thanh-tong-a215634.html
Hue,hue_feedback,31,Nắp cống đầu kiệt 4 Nguyễn Phúc Nguyên bị sập,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-dau-kiet-4-nguyen-phuc-nguyen-bi-sap-a215604.html
Hue,hue_feedback,31,Kiến nghị di dời cột điện tại 22/54 Lê Ngô Cát,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-di-doi-cot-dien-tai-22-54-le-ngo-cat-a215591.html
Hue,hue_feedback,31,Kiến nghị bổ sung biển báo cấm quay đầu xe ô tô trước chợ Phò Trạch,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-bo-sung-bien-bao-cam-quay-dau-xe-o-to-truoc-cho-pho-trach-a215553.html
Hue,hue_feedback,31,Kiến nghị sửa chữa đường tại kiệt 88 Nguyễn Khoa Chiêm,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-kiet-88-nguyen-khoa-chiem-a215546.html
Hue,hue_feedback,31,Kiến nghị sửa chữa đường tại 20 Văn Cao,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-20-van-cao-a215537.html
Hue,hue_feedback,31,Kiến nghị cắt tỉa cây xanh tại khu vực cầu vượt Thuỷ Dương,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cat-tia-cay-xanh-tai-khu-vuc-cau-vuot-thuy-duong-a215507.html
Hue,hue_feedback,31,Kiến nghị đẩy nhanh thi công tại ngõ 1 kiệt 3 đường Lý Nam Đế,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-day-nhanh-thi-cong-tai-ngo-1-kiet-3-duong-ly-nam-de-a215457.html
Hue,hue_feedback,31,"Cột phát sóng gây nguy hiểm tại xóm 10, La Vân Hạ",https://tuongtac.hue.gov.vn/phan-anh/cot-phat-song-gay-nguy-hiem-tai-xom-10-la-van-ha-a215434.html
Hue,hue_feedback,31,Kiến nghị hoàn trả mặt bằng tại 44A Nguyễn Văn Chính,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-hoan-tra-mat-bang-tai-44a-nguyen-van-chinh-a215433.html
Hue,hue_feedback,31,Kiến nghị điều chỉnh hoạt động đèn giao thông tại nút giao Bắc Cầu Dã Viên1,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dieu-chinh-hoat-dong-den-giao-thong-tai-nut-giao-bac-cau-da-vien-a215431.html
Hue,hue_feedback,32,Hệ thống tín hiệu giao thông tại nút giao ngã ba La Sơn không hoạt động,https://tuongtac.hue.gov.vn/phan-anh/he-thong-tin-hieu-giao-thong-tai-nut-giao-nga-ba-la-son-khong-hoat-dong-a215430.html
Hue,hue_feedback,32,Kiểm tra hố gia bị hư hỏng tại đầu đường Lê Hồng Phong và Đống Đa,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-ho-gia-bi-hu-hong-tai-dau-duong-le-hong-phong-va-dong-da-a215413.html
Hue,hue_feedback,32,Đèn giao thông ngã tư Lâm Hoằng và Phạm Văn Đồng bị tắt,https://tuongtac.hue.gov.vn/phan-anh/den-giao-thong-nga-tu-lam-hoang-va-pham-van-dong-bi-tat-a215382.html
Hue,hue_feedback,32,Kiến nghị đẩy nhanh tiến độ lát gạch vỉa hè ở đường Huỳnh Thúc Kháng1,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-day-nhanh-tien-do-lat-gach-via-he-o-duong-huynh-thuc-khang-a215377.html
Hue,hue_feedback,32,Bó vỉa hè ở đối diện số 103 Nguyễn Tất Thành bị hỏng,https://tuongtac.hue.gov.vn/phan-anh/bo-via-he-o-doi-dien-so-103-nguyen-tat-thanh-bi-hong-a215376.html
Hue,hue_feedback,32,"Nắp cống bị bể tại Xóm Đá, La Chữ Nam",https://tuongtac.hue.gov.vn/phan-anh/nap-cong-bi-be-tai-xom-da-la-chu-nam-a215375.html
Hue,hue_feedback,32,Cây bụi đỗ ra đường gây cản trở an toàn giao thông tại thôn Lương Viện,https://tuongtac.hue.gov.vn/phan-anh/cay-bui-do-ra-duong-gay-can-tro-an-toan-giao-thong-tai-thon-luong-vien-a215361.html
Hue,hue_feedback,32,Đề nghị lắp lại bảng tên đường Đại Giang bị gãy,https://tuongtac.hue.gov.vn/phan-anh/de-nghi-lap-lai-bang-ten-duong-dai-giang-bi-gay-a215358.html
Hue,hue_feedback,32,Đèn giao thông tại giao lộ Võ Chí Công - Nguyễn Tất Thành hư bộ đếm giây,https://tuongtac.hue.gov.vn/phan-anh/den-giao-thong-tai-giao-lo-vo-chi-cong---nguyen-tat-thanh-hu-bo-dem-giay-a215354.html
Hue,hue_feedback,32,Hộp điện bị hỏng tại xóm 2 Trường Thi,https://tuongtac.hue.gov.vn/phan-anh/hop-dien-bi-hong-tai-xom-2-truong-thi-a215350.html
Hue,hue_feedback,32,Biển báo phai màu và không có đèn đường tại 76 Lý Thái Tổ,https://tuongtac.hue.gov.vn/phan-anh/bien-bao-phai-mau-va-khong-co-den-duong-tai-76-ly-thai-to-a215319.html
Hue,hue_feedback,32,Kiến nghị lắp đặt biển cấm đỗ xe một chiều tại đường Đỗ Xuân Hợp,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-lap-dat-bien-cam-do-xe-mot-chieu-tai-duong-do-xuan-hop-a215294.html
Hue,hue_feedback,32,Đề nghị lắp hố ga tại 12 Phạm Văn Đồng,https://tuongtac.hue.gov.vn/phan-anh/de-nghi-lap-ho-ga-tai-12-pham-van-dong-a215285.html
Hue,hue_feedback,33,Kiến nghị hoàn thiện cống thoát nước tại trước mặt Trường Tiểu học số 1 Quảng Thành,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-hoan-thien-cong-thoat-nuoc-tai-truoc-mat-truong-tieu-hoc-so-1-quang-thanh-a215274.html
Hue,hue_feedback,33,Nắp cống hư hỏng đoạn giao giữa Đống Đa và Lê Hồng Phong,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-hu-hong-doan-giao-giua-dong-da-va-le-hong-phong-a215259.html
Hue,hue_feedback,33,Dây điện sà thấp gây nguy hiểm tại công viên đường Lê Hồng Phong,https://tuongtac.hue.gov.vn/phan-anh/day-dien-sa-thap-gay-nguy-hiem-tai-cong-vien-duong-le-hong-phong-a215224.html
Hue,hue_feedback,33,Kiến nghị bê tông hóa tuyến đường kiệt 199 Cao Văn Khánh,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-be-tong-hoa-tuyen-duong-kiet-199-cao-van-khanh-a215223.html
Hue,hue_feedback,33,Hộp điện mất nắp và thấp gây nguy hiểm tại kiệt 2 Trường Thi,https://tuongtac.hue.gov.vn/phan-anh/hop-dien-mat-nap-va-thap-gay-nguy-hiem-tai-kiet-2-truong-thi-a215222.html
Hue,hue_feedback,33,Kiến nghị sửa chữa đường tại 358 Bạch Đằng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-358-bach-dang-a215221.html
Hue,hue_feedback,33,Kiến nghị kiểm tra cây bằng lăng tại nhà 105 Thánh Gióng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-kiem-tra-cay-bang-lang-tai-nha-105-thanh-giong-a215209.html
Hue,hue_feedback,33,Đèn tín hiệu giao thông hư hỏng tại Xã A Lưới 2,https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-hu-hong-tai-xa-a-luoi-2-a215208.html
Hue,hue_feedback,33,Cờ cắm tại cầu An Ninh hạ gió bay gây nguy hiểm khi di chuyển,https://tuongtac.hue.gov.vn/phan-anh/co-cam-tai-cau-an-ninh-ha-gio-bay-gay-nguy-hiem-khi-di-chuyen-a215192.html
Hue,hue_feedback,33,Lề đường hư hỏng đầu kiệt 119 Hùng Vương,https://tuongtac.hue.gov.vn/phan-anh/le-duong-hu-hong-dau-kiet-119-hung-vuong-a215184.html
Hue,hue_feedback,33,Kéo điện không an toàn trước quảng trường Time Square,https://tuongtac.hue.gov.vn/phan-anh/keo-dien-khong-an-toan-truoc-quang-truong-time-square-a215161.html
Hue,hue_feedback,33,Cột điện quá tải sắp gãy ngay đầu Kiệt 4 đường Nguyễn Cư Trinh,https://tuongtac.hue.gov.vn/phan-anh/cot-dien-qua-tai-sap-gay-ngay-dau-kiet-4-duong-nguyen-cu-trinh-a215132.html
Hue,hue_feedback,33,Cây cối mọc che khuất qua cầu sắt nối đường Trần Trung Lập và đường ĐT11B,https://tuongtac.hue.gov.vn/phan-anh/cay-coi-moc-che-khuat-qua-cau-sat-noi-duong-tran-trung-lap-va-duong-dt11b-a215130.html
Hue,hue_feedback,34,Kiến nghị sửa chữa đường tại đường Võ Văn Kiệt,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-duong-vo-van-kiet-a215113.html
Hue,hue_feedback,34,Thắc mắc về dự án giải toả thi công đường vào chợ Kim Long (lần 2),https://tuongtac.hue.gov.vn/phan-anh/thac-mac-ve-du-an-giai-toa-thi-cong-duong-vao-cho-kim-long-lan-2-a215089.html
Hue,hue_feedback,34,Nắp cống trước nhà 30 đường Tam Thai bị hỏng,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-truoc-nha-30-duong-tam-thai-bi-hong-a215087.html
Hue,hue_feedback,34,Hố ga nằm dưới lòng đường tại ngã tư Đống Đa - Lê Hồng Phong bị sập,https://tuongtac.hue.gov.vn/phan-anh/ho-ga-nam-duoi-long-duong-tai-nga-tu-dong-da---le-hong-phong-bi-sap-a215078.html
Hue,hue_feedback,34,Kiến nghị sửa chữa mương nước tại đường Nguyễn Vịnh,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-muong-nuoc-tai-duong-nguyen-vinh-a215064.html
Hue,hue_feedback,34,Kiến nghị sửa chữa đường Xuân Tùy,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-xuan-tuy-a215025.html
Hue,hue_feedback,34,Kiến nghị làm cột và bảng tên đường Tôn Thất Cảnh,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-lam-cot-va-bang-ten-duong-ton-that-canh-a215015.html
Hue,hue_feedback,34,Kiến nghị tỉa cây tại kiệt 121 Tôn Quang Phiệt,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-tia-cay-tai-kiet-121-ton-quang-phiet-a215007.html
Hue,hue_feedback,34,Đổ xà bần gây cản trở giao thông và kiến nghị nâng cấp đường tại cuối đường Thân Trọng Di rẽ phải,https://tuongtac.hue.gov.vn/phan-anh/do-xa-ban-gay-can-tro-giao-thong-va-kien-nghi-nang-cap-duong-tai-cuoi-duong-than-trong-di-re-phai-a215004.html
Hue,hue_feedback,34,Kiến nghị bật đèn tín hiệu giao thông tại ngã ba La Sơn,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-bat-den-tin-hieu-giao-thong-tai-nga-ba-la-son-a214987.html
Hue,hue_feedback,34,Bất cập trong phân làn giao thông tại cầu Dã Viên,https://tuongtac.hue.gov.vn/phan-anh/bat-cap-trong-phan-lan-giao-thong-tai-cau-da-vien-a214979.html
Hue,hue_feedback,34,Kiểm tra đường ứ đọng nước và sửa chữa đường tại trước kiệt 299 Đặng Tất,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-duong-u-dong-nuoc-va-sua-chua-duong-tai-truoc-kiet-299-dang-tat-a214978.html
Hue,hue_feedback,34,Nắp cống thoát nước gây ồn tại 14-44 Bảo Quốc1,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-thoat-nuoc-gay-on-tai-14-44-bao-quoc-a214971.html
Hue,hue_feedback,35,Dây viễn thông sà thấp tại 14 đến 16 Ngự Bình,https://tuongtac.hue.gov.vn/phan-anh/day-vien-thong-sa-thap-tai-14-den-16-ngu-binh-a214968.html
Hue,hue_feedback,35,Kiến nghị đậu đỗ xe theo ngày chẵn lẻ tại đường Trần Quốc Toản,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dau-do-xe-theo-ngay-chan-le-tai-duong-tran-quoc-toan-a214952.html
Hue,hue_feedback,35,Nắp cống bị hỏng tại 30 đường Tam Thai,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-bi-hong-tai-30-duong-tam-thai-a214940.html
Hue,hue_feedback,35,"Đèn tín hiệu giao thông không sáng đèn tại ngã 6, giao lộ các đường Lý Thường Kiệt, Hà Nội, Hoàng Hoa Thám",https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-khong-sang-den-tai-nga-6-giao-lo-cac-duong-ly-thuong-kiet-ha-noi-hoang-ho-a214922.html
Hue,hue_feedback,35,Kiến nghị xử lý chặt bỏ cây mít tại 18 Bửu Đình,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-chat-bo-cay-mit-tai-18-buu-dinh-a214913.html
Hue,hue_feedback,35,Hiện trạng sạt lở đất xảy ra nghiêm trọng tại sông Bồ,https://tuongtac.hue.gov.vn/phan-anh/hien-trang-sat-lo-dat-xay-ra-nghiem-trong-tai-song-bo-a214885.html
Hue,hue_feedback,35,"Kiến nghị sửa chữa nắp cống tại xóm Đá, TDP La Chữ Nam",https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-nap-cong-tai-xom-da-tdp-la-chu-nam-a214879.html
Hue,hue_feedback,35,Kiến nghị đẩy nhanh việc hoàn trả mặt đường Nguyễn Hạnh,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-day-nhanh-viec-hoan-tra-mat-duong-nguyen-hanh-a214870.html
Hue,hue_feedback,35,Kiến nghị kiểm tra việc dừng thi công tại kiệt 3/1 Lý Nam Đế,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-kiem-tra-viec-dung-thi-cong-tai-kiet-3-1-ly-nam-de-a214864.html
Hue,hue_feedback,35,Kiến nghị xử lý đường TL11B qua TDP Công Thành,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-duong-tl11b-qua-tdp-cong-thanh-a214821.html
Hue,hue_feedback,35,Dây viễn thông sà thấp và để vật dụng lấn chiếm tại kiệt 24 đường Phùng Hưng,https://tuongtac.hue.gov.vn/phan-anh/day-vien-thong-sa-thap-va-de-vat-dung-lan-chiem-tai-kiet-24-duong-phung-hung-a214804.html
Hue,hue_feedback,35,Đèn tín hiệu giao thông bị hỏng tại ngã 3 An Dương Vương và Hồ Đắc Di,https://tuongtac.hue.gov.vn/phan-anh/den-tin-hieu-giao-thong-bi-hong-tai-nga-3-an-duong-vuong-va-ho-dac-di-a214802.html
Hue,hue_feedback,35,Đầu kiệt 109 Đặng Huy Trứ bị sụt lún,https://tuongtac.hue.gov.vn/phan-anh/dau-kiet-109-dang-huy-tru-bi-sut-lun-a214799.html
Hue,hue_feedback,36,Kiến nghị tỉa bớt cành cây hoa giấy tại ngã 3 kiệt 4A Hoài Thanh,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-tia-bot-canh-cay-hoa-giay-tai-nga-3-kiet-4a-hoai-thanh-a214798.html
Hue,hue_feedback,36,Kiến nghị dựng lại biển tại 145 Phan Đình Phùng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dung-lai-bien-tai-145-phan-dinh-phung-a214790.html
Hue,hue_feedback,36,Kiến nghị chỉnh trang và vệ sinh môi trường tại 145 Phan Đình Phùng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-chinh-trang-va-ve-sinh-moi-truong-tai-145-phan-dinh-phung-a214788.html
Hue,hue_feedback,36,Vỉa hè tại 32 Nguyễn Trãi bị lún gây đọng nước,https://tuongtac.hue.gov.vn/phan-anh/via-he-tai-32-nguyen-trai-bi-lun-gay-dong-nuoc-a214785.html
Hue,hue_feedback,36,Nắp cống nhô cao gây nguy hiểm tại 42 Nguyễn Tri Phương1,https://tuongtac.hue.gov.vn/phan-anh/nap-cong-nho-cao-gay-nguy-hiem-tai-42-nguyen-tri-phuong-a214762.html
Hue,hue_feedback,36,Kiến nghị xử lý đất bồi tại sông An Cựu,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-dat-boi-tai-song-an-cuu-a214753.html
Hue,hue_feedback,36,Kiểm tra kè sụt lún dọc kênh đoạn qua kiệt 14 đường Tôn Thất Sơn,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-ke-sut-lun-doc-kenh-doan-qua-kiet-14-duong-ton-that-son-a214731.html
Hue,hue_feedback,36,Cây nghiêng ra đường gây nguy hiểm tại 14 kiệt 42 đường Nguyễn Phúc Tần,https://tuongtac.hue.gov.vn/phan-anh/cay-nghieng-ra-duong-gay-nguy-hiem-tai-14-kiet-42-duong-nguyen-phuc-tan-a214721.html
Hue,hue_feedback,36,Kiểm tra hoạt động đập tràn tại thôn 6 xã Phú Vinh,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-hoat-dong-dap-tran-tai-thon-6-xa-phu-vinh-a214710.html
Hue,hue_feedback,36,Đường giao thông bị bít lại ở cuối hẻm 12 kiệt 15 Đường Minh Mạng2,https://tuongtac.hue.gov.vn/phan-anh/duong-giao-thong-bi-bit-lai-o-cuoi-hem-12-kiet-15-duong-minh-mang-a214700.html
Hue,hue_feedback,36,Cây xoài nằm trước đường vươn cao vướng vào đường dây điện tại 17 Lại Thế,https://tuongtac.hue.gov.vn/phan-anh/cay-xoai-nam-truoc-duong-vuon-cao-vuong-vao-duong-day-dien-tai-17-lai-the-a214698.html
Hue,hue_feedback,36,Kiệt 122 Lý Thái Tổ thi công chậm,https://tuongtac.hue.gov.vn/phan-anh/kiet-122-ly-thai-to-thi-cong-cham-a214697.html
Hue,hue_feedback,36,"Đường hư hỏng tại cổng thôn Cổ Tháp, xã Đan Điền đến vị trí tiếp giáp TDP Cao Xá, Phường Phong Thái",https://tuongtac.hue.gov.vn/phan-anh/duong-hu-hong-tai-cong-thon-co-thap-xa-dan-dien-den-vi-tri-tiep-giap-tdp-cao-xa-phuong-phong-thai-a214688.html
Hue,hue_feedback,37,Công trình rải nhựa đường gây nguy hiểm tại phường Dương Nổ,https://tuongtac.hue.gov.vn/phan-anh/cong-trinh-rai-nhua-duong-gay-nguy-hiem-tai-phuong-duong-no-a214657.html
Hue,hue_feedback,37,Kiến nghị cắt tỉa cây xanh ở cột điện tại 20 kiệt 317 Bùi Thị Xuân,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cat-tia-cay-xanh-o-cot-dien-tai-20-kiet-317-bui-thi-xuan-a214642.html
Hue,hue_feedback,37,Kiến nghị bê tông hóa tuyến đường tại kiệt 39 Phùng Khắc Khoan,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-be-tong-hoa-tuyen-duong-tai-kiet-39-phung-khac-khoan-a214636.html
Hue,hue_feedback,37,Kiến nghị về hạ tầng đường Đỗ Xuân Hợp nối Sóng Hồng,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-ve-ha-tang-duong-do-xuan-hop-noi-song-hong-a214626.html
Hue,hue_feedback,37,Kiến nghị kiểm tra vỉa hè tại đường Nguyễn Huệ giao Lê Lợi1,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-kiem-tra-via-he-tai-duong-nguyen-hue-giao-le-loi-a214625.html
Hue,hue_feedback,37,Đứt dây điện tại 65 Lê Ngô Cát,https://tuongtac.hue.gov.vn/phan-anh/dut-day-dien-tai-65-le-ngo-cat-a214602.html
Hue,hue_feedback,37,Dây điện nằm trên mái nhà người dân tại 666 và 668 Lê Duẩn1,https://tuongtac.hue.gov.vn/phan-anh/day-dien-nam-tren-mai-nha-nguoi-dan-tai-666-va-668-le-duan-a214597.html
Hue,hue_feedback,37,Kiến nghị sớm hoàn thiện đường Sông Bồ,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-som-hoan-thien-duong-song-bo-a214595.html
Hue,hue_feedback,37,Mặt đường trước số nhà 635 Lạc Long Quân hư hỏng,https://tuongtac.hue.gov.vn/phan-anh/mat-duong-truoc-so-nha-635-lac-long-quan-hu-hong-a214571.html
Hue,hue_feedback,37,Kiến nghị dựng lại bảng tên đường tại đường Hồ Chí Minh - Hồ Huấn Nghiệp,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dung-lai-bang-ten-duong-tai-duong-ho-chi-minh---ho-huan-nghiep-a214565.html
Hue,hue_feedback,37,Kiến nghị cải tạo mặt đường tại đường Ngô Đức Kế1,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-cai-tao-mat-duong-tai-duong-ngo-duc-ke-a214524.html
Hue,hue_feedback,37,Đường hư hỏng nặng nằm giữa nhà văn hoá thôn Hoà Lộc và chợ Bến Ván,https://tuongtac.hue.gov.vn/phan-anh/duong-hu-hong-nang-nam-giua-nha-van-hoa-thon-hoa-loc-va-cho-ben-van-a214519.html
Hue,hue_feedback,37,Mặt đường trước số nhà 654 + 656 Lạc Long Quân hư hỏng,https://tuongtac.hue.gov.vn/phan-anh/mat-duong-truoc-so-nha-654--656-lac-long-quan-hu-hong-a214516.html
Hue,hue_feedback,38,Kiến nghị điều chỉnh lại bảng hạn chế tốc độ tại cầu treo Bình Thành,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-dieu-chinh-lai-bang-han-che-toc-do-tai-cau-treo-binh-thanh-a214505.html
Hue,hue_feedback,38,Ô trồng cây trước số nhà 155 Nguyễn Trãi bị san lấp,https://tuongtac.hue.gov.vn/phan-anh/o-trong-cay-truoc-so-nha-155-nguyen-trai-bi-san-lap-a214485.html
Hue,hue_feedback,38,Ô trồng cây tại 19 Yết Kiêu bị san lấp,https://tuongtac.hue.gov.vn/phan-anh/o-trong-cay-tai-19-yet-kieu-bi-san-lap-a214484.html
Hue,hue_feedback,38,Kiến nghị xử lý nước cống tràn lên đường tại kiệt 116 Nguyễn Lộ Trạch,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-xu-ly-nuoc-cong-tran-len-duong-tai-kiet-116-nguyen-lo-trach-a214471.html
Hue,hue_feedback,38,Vạch sơn bị mờ tại nút giao bắc cầu Phú Xuân (lần 2),https://tuongtac.hue.gov.vn/phan-anh/vach-son-bi-mo-tai-nut-giao-bac-cau-phu-xuan-lan-2-a214454.html
Hue,hue_feedback,38,Kiểm tra các ô trồng cây tại đường Mai Thúc Loan,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-cac-o-trong-cay-tai-duong-mai-thuc-loan-a214447.html
Hue,hue_feedback,38,Cống thoát nước đường kiệt 116 Nguyễn Lộ Trạch bị tắc nghẽn,https://tuongtac.hue.gov.vn/phan-anh/cong-thoat-nuoc-duong-kiet-116-nguyen-lo-trach-bi-tac-nghen-a214446.html
Hue,hue_feedback,38,Kiến nghị kiểm tra cây xanh tại 157 Mai Thúc Loan,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-kiem-tra-cay-xanh-tai-157-mai-thuc-loan-a214445.html
